generation,rateshifts,jumps,rootstate,jumpvariance
2762000,0,1,-2.35312,5
2763000,0,1,-0.331383,5
2764000,0,1,-0.0209196,5
2765000,1,1,1.22851,5
2766000,3,1,0.639502,5
2767000,1,1,0.639502,5
2768000,0,1,1.94282,5
2769000,0,1,1.0107,5
2770000,0,2,1.59358,5
2771000,0,1,-1.32746,5
2772000,0,1,-1.07684,5
2773000,0,1,1.10127,5
2774000,0,1,0.465592,5
2775000,0,1,-0.505473,5
2776000,0,1,-0.505473,5
2777000,1,1,-2.96713,5
2778000,1,1,-0.852705,5
2779000,0,1,-2.16332,5
2780000,0,1,-1.23722,5
2781000,0,1,0.109312,5
2782000,0,1,0.626833,5
2783000,0,1,0.781763,5
2784000,1,1,-0.446999,5
2785000,0,1,2.00714,5
2786000,0,1,-1.00161,5
2787000,0,2,-0.899151,5
2788000,0,1,-1.46212,5
2789000,0,1,-1.13262,5
2790000,1,1,0.0163221,5
2791000,0,1,-0.445444,5
2792000,0,1,-0.525265,5
2793000,0,2,0.202611,5
2794000,0,2,-0.431269,5
2795000,1,1,-2.11949,5
2796000,0,1,0.234551,5
2797000,0,2,0.722324,5
2798000,0,1,-0.712696,5
2799000,0,2,-0.40676,5
2800000,0,2,1.02042,5
2801000,0,1,0.632921,5
2802000,0,1,1.26574,5
2803000,0,1,1.04973,5
2804000,1,2,0.853588,5
2805000,1,1,1.1463,5
2806000,0,1,1.1463,5
2807000,0,1,0.444376,5
2808000,1,1,0.0992425,5
2809000,1,1,-0.232894,5
2810000,0,1,0.457446,5
2811000,0,1,0.0535919,5
2812000,1,1,-1.11375,5
2813000,0,1,0.121253,5
2814000,0,1,-1.17255,5
2815000,0,1,1.84535,5
2816000,0,1,1.01749,5
2817000,0,1,0.160961,5
2818000,0,1,-0.268078,5
2819000,0,1,1.19431,5
2820000,0,2,1.93092,5
2821000,0,3,1.93092,5
2822000,3,1,1.14504,5
2823000,2,1,1.61192,5
2824000,0,1,1.44422,5
2825000,0,1,2.50393,5
2826000,0,1,0.528441,5
2827000,0,1,1.98346,5
2828000,1,1,0.269087,5
2829000,0,1,0.291225,5
2830000,0,1,0.291225,5
2831000,0,2,2.01743,5
2832000,0,1,1.43797,5
2833000,0,1,0.355039,5
2834000,0,1,0.754517,5
2835000,0,2,-0.263046,5
2836000,0,1,0.508912,5
2837000,0,1,0.508912,5
2838000,0,1,1.09379,5
2839000,0,1,2.03398,5
2840000,0,2,0.248623,5
2841000,0,1,1.4048,5
2842000,0,1,2.31867,5
2843000,1,1,2.74354,5
2844000,0,1,2.05687,5
2845000,0,1,1.626,5
2846000,0,2,1.65349,5
2847000,0,1,1.41445,5
2848000,0,1,2.40739,5
2849000,0,1,2.27468,5
2850000,0,1,2.26549,5
2851000,0,1,1.65206,5
2852000,0,3,1.50279,5
2853000,0,1,-0.0963703,5
2854000,0,1,-0.783291,5
2855000,0,1,0.698539,5
2856000,0,2,0.71651,5
2857000,0,1,0.600134,5
2858000,0,2,1.71428,5
2859000,0,1,1.71428,5
2860000,1,1,0.367739,5
2861000,0,1,0.788255,5
2862000,0,1,1.11896,5
2863000,0,1,-0.919247,5
2864000,1,2,-0.493429,5
2865000,0,1,-1.29776,5
2866000,0,3,-0.796375,5
2867000,0,1,-0.640128,5
2868000,1,1,-0.316735,5
2869000,0,1,-1.25897,5
2870000,0,1,-1.03171,5
2871000,1,1,-1.03171,5
2872000,0,1,-0.696082,5
2873000,0,1,0.448074,5
2874000,0,1,-0.866249,5
2875000,1,2,-0.866249,5
2876000,1,3,-0.356866,5
2877000,0,1,-0.897373,5
2878000,0,2,-2.33254,5
2879000,1,1,-2.28144,5
2880000,0,1,-2.13124,5
2881000,0,1,-2.13124,5
2882000,0,1,-0.327271,5
2883000,0,1,-0.259196,5
2884000,0,1,-0.259196,5
2885000,0,1,-1.15052,5
2886000,0,1,-1.17356,5
2887000,0,1,-1.17356,5
2888000,0,1,-1.17356,5
2889000,1,1,-1.17356,5
2890000,0,1,-1.34085,5
2891000,0,1,-0.319586,5
2892000,0,2,-0.319586,5
2893000,0,1,-0.25097,5
2894000,1,2,-0.25097,5
2895000,1,1,-0.0866762,5
2896000,0,1,-0.0866762,5
2897000,0,1,0.21009,5
2898000,0,1,1.37558,5
2899000,0,2,1.37558,5
2900000,0,1,0.395271,5
2901000,0,1,0.28977,5
2902000,0,1,0.28977,5
2903000,0,2,0.666141,5
2904000,0,1,0.547071,5
2905000,0,1,0.547071,5
2906000,1,1,-1.03317,5
2907000,0,1,-0.488411,5
2908000,0,1,-0.488411,5
2909000,2,2,1.26859,5
2910000,0,1,0.859643,5
2911000,0,1,-0.222104,5
2912000,1,2,0.997943,5
2913000,0,1,1.15646,5
2914000,1,1,1.73041,5
2915000,0,2,1.16758,5
2916000,0,1,0.0761801,5
2917000,0,1,-0.900291,5
2918000,0,1,2.48937,5
2919000,0,1,0.43845,5
2920000,0,1,-0.296413,5
2921000,0,1,-0.857881,5
2922000,0,2,0.0498262,5
2923000,0,1,-0.0201367,5
2924000,2,1,-0.0201367,5
2925000,1,1,-0.914343,5
2926000,0,1,-1.29817,5
2927000,0,1,-1.10872,5
2928000,0,1,-1.08447,5
2929000,1,1,1.13193,5
2930000,0,1,0.2472,5
2931000,0,1,0.2472,5
2932000,0,1,-0.684818,5
2933000,0,3,-1.89749,5
2934000,0,1,-1.89749,5
2935000,0,1,-1.01774,5
2936000,0,1,-1.01774,5
2937000,0,1,-0.179933,5
2938000,0,1,-1.43275,5
2939000,0,1,1.20284,5
2940000,0,1,0.179373,5
2941000,0,1,1.24817,5
2942000,0,1,0.495207,5
2943000,0,1,-0.178633,5
2944000,1,1,1.04027,5
2945000,0,1,0.567759,5
2946000,0,1,0.0746659,5
2947000,0,1,-0.384799,5
2948000,0,1,-0.753059,5
2949000,0,1,0.123728,5
2950000,0,1,-0.621155,5
2951000,0,1,-0.69244,5
2952000,0,1,0.558538,5
2953000,0,2,-0.744429,5
2954000,1,2,-0.744429,5
2955000,0,1,-0.583398,5
2956000,0,1,-0.621527,5
2957000,0,1,0.339252,5
2958000,0,3,-0.164106,5
2959000,2,1,-0.209354,5
2960000,0,1,-1.0018,5
2961000,0,1,-0.309567,5
2962000,0,1,-0.233482,5
2963000,0,1,-0.233482,5
2964000,0,1,-0.615245,5
2965000,0,1,-0.615245,5
2966000,0,1,-0.615245,5
2967000,0,1,-0.615245,5
2968000,0,1,0.255412,5
2969000,0,1,-0.061853,5
2970000,0,2,-0.933071,5
2971000,0,1,-0.95096,5
2972000,0,1,-0.95096,5
2973000,0,1,-0.497765,5
2974000,1,1,-0.0280565,5
2975000,0,1,-0.275986,5
2976000,0,1,0.324619,5
2977000,0,1,-0.464146,5
2978000,0,1,1.17059,5
2979000,0,1,0.496757,5
2980000,0,1,0.496757,5
2981000,0,1,-0.171067,5
2982000,1,1,-0.171067,5
2983000,0,1,0.126035,5
2984000,0,1,0.846813,5
2985000,0,1,0.846813,5
2986000,0,2,0.353106,5
2987000,0,1,1.03852,5
2988000,0,1,2.12668,5
2989000,0,1,1.62515,5
2990000,0,1,2.41053,5
2991000,0,2,1.17658,5
2992000,0,1,0.619332,5
2993000,0,1,0.283892,5
2994000,1,1,0.283892,5
2995000,0,2,-0.433985,5
2996000,0,4,-0.238101,5
2997000,0,2,0.629481,5
2998000,0,1,-0.235332,5
2999000,0,1,2.00504,5
3000000,0,2,2.22202,5
3001000,1,1,1.76889,5
3002000,0,2,1.28425,5
3003000,0,1,-2.04477,5
3004000,0,2,-1.24072,5
3005000,0,2,-1.17132,5
3006000,0,2,-1.12894,5
3007000,1,3,0.763256,5
3008000,0,1,-0.653556,5
3009000,0,1,0.174308,5
3010000,0,1,0.562526,5
3011000,1,1,0.322216,5
3012000,0,1,1.95845,5
3013000,0,1,1.751,5
3014000,0,1,-0.0277021,5
3015000,0,1,0.476301,5
3016000,0,1,0.688405,5
3017000,0,1,0.234808,5
3018000,1,1,0.411755,5
3019000,0,1,1.14167,5
3020000,0,1,0.608883,5
3021000,1,1,-0.756009,5
3022000,0,1,-0.676222,5
3023000,0,2,0.381975,5
3024000,0,1,0.0807278,5
3025000,0,1,0.484143,5
3026000,0,1,-1.60564,5
3027000,1,1,-1.60564,5
3028000,0,1,-0.431193,5
3029000,0,1,-0.133401,5
3030000,0,1,0.23384,5
3031000,0,1,0.178139,5
3032000,0,1,1.45963,5
3033000,0,1,1.40935,5
3034000,0,1,0.263338,5
3035000,0,1,-0.194281,5
3036000,0,1,-1.03234,5
3037000,0,2,0.257614,5
3038000,0,1,-1.50881,5
3039000,0,2,-0.921237,5
3040000,0,1,-0.267072,5
3041000,0,3,-0.10868,5
3042000,1,1,-0.570233,5
3043000,0,2,-0.318371,5
3044000,0,1,-0.318371,5
3045000,0,1,-0.318371,5
3046000,0,1,-0.771351,5
3047000,0,2,1.45729,5
3048000,0,1,-1.54629,5
3049000,0,1,0.535191,5
3050000,0,1,0.219133,5
3051000,1,2,1.42302,5
3052000,0,1,1.46952,5
3053000,0,1,-0.413359,5
3054000,0,1,-1.30872,5
3055000,0,1,-0.787066,5
3056000,1,1,0.419037,5
3057000,0,1,0.0252744,5
3058000,1,1,0.0252744,5
3059000,0,1,0.872982,5
3060000,0,1,0.0432966,5
3061000,2,1,0.953509,5
3062000,0,1,1.38889,5
3063000,0,1,1.38889,5
3064000,3,1,1.38889,5
3065000,0,2,1.23375,5
3066000,0,1,1.23375,5
3067000,0,1,0.262734,5
3068000,0,1,0.998925,5
3069000,0,2,0.943,5
3070000,0,2,-1.03746,5
3071000,0,1,-2.17285,5
3072000,0,1,-2.11129,5
3073000,0,1,-2.11129,5
3074000,0,2,-0.615914,5
3075000,0,1,-0.615914,5
3076000,1,1,-1.47539,5
3077000,0,1,-2.46732,5
3078000,0,1,-3.66018,5
3079000,0,2,-1.22717,5
3080000,0,1,-0.146841,5
3081000,1,1,-0.497969,5
3082000,0,1,0.200202,5
3083000,0,1,-1.74135,5
3084000,1,1,-1.74135,5
3085000,0,1,-0.427436,5
3086000,0,1,-0.427436,5
3087000,0,1,-0.588863,5
3088000,0,1,1.05039,5
3089000,0,1,-0.495996,5
3090000,2,2,-0.495996,5
3091000,2,1,-1.30565,5
3092000,0,1,1.28447,5
3093000,0,2,-0.0720355,5
3094000,0,2,-0.585742,5
3095000,1,1,0.364868,5
3096000,0,6,-0.764656,5
3097000,0,1,-0.0350927,5
3098000,0,1,0.578374,5
3099000,2,1,1.12655,5
3100000,1,2,0.79972,5
3101000,0,1,0.938734,5
3102000,0,1,0.793532,5
3103000,0,1,1.01508,5
3104000,0,1,0.18363,5
3105000,0,1,0.18363,5
3106000,0,2,2.58412,5
3107000,0,1,0.698115,5
3108000,0,1,2.0629,5
3109000,0,1,0.460374,5
3110000,0,2,0.460374,5
3111000,1,2,-1.16151,5
3112000,1,1,1.95483,5
3113000,0,1,1.06701,5
3114000,0,1,0.642925,5
3115000,0,1,0.583796,5
3116000,0,2,-1.13071,5
3117000,0,1,-1.13071,5
3118000,0,1,0.617091,5
3119000,0,1,1.05342,5
3120000,1,1,1.18452,5
3121000,0,1,0.805011,5
3122000,0,1,0.805011,5
3123000,1,2,-0.645265,5
3124000,0,2,0.346449,5
3125000,0,1,-0.771741,5
3126000,0,1,-0.771741,5
3127000,0,1,0.124052,5
3128000,1,1,0.160732,5
3129000,0,1,0.160732,5
3130000,0,1,-0.321902,5
3131000,0,1,0.608936,5
3132000,1,1,0.930827,5
3133000,0,1,0.930827,5
3134000,1,3,0.930827,5
3135000,1,1,1.13522,5
3136000,0,1,0.997265,5
3137000,0,1,1.60366,5
3138000,1,2,0.345469,5
3139000,0,2,-0.205239,5
3140000,0,2,0.238968,5
3141000,1,2,-0.128115,5
3142000,3,2,-0.128115,5
3143000,3,3,-0.748454,5
3144000,1,2,-0.717317,5
3145000,0,2,-0.381722,5
3146000,0,2,-0.381722,5
3147000,0,2,-0.450406,5
3148000,0,3,0.69034,5
3149000,0,3,-1.48708,5
3150000,0,1,-1.01219,5
3151000,2,1,0.241159,5
3152000,0,1,-0.406773,5
3153000,0,2,0.568625,5
3154000,0,1,-0.559239,5
3155000,2,1,0.693014,5
3156000,0,2,0.387713,5
3157000,0,1,0.817823,5
3158000,1,1,-1.21718,5
3159000,0,1,0.292957,5
3160000,0,1,0.614559,5
3161000,0,3,0.246636,5
3162000,0,1,-0.680326,5
3163000,1,1,-0.680326,5
3164000,0,1,-0.680326,5
3165000,0,1,-0.478818,5
3166000,0,1,0.681701,5
3167000,0,1,0.0540016,5
3168000,0,1,-0.572521,5
3169000,0,1,-0.160063,5
3170000,1,1,-0.915502,5
3171000,0,1,-0.902807,5
3172000,0,1,-1.29996,5
3173000,0,2,0.0940146,5
3174000,0,1,0.0940146,5
3175000,0,1,-1.31458,5
3176000,1,1,0.0533438,5
3177000,1,1,0.947341,5
3178000,0,1,1.34198,5
3179000,0,1,1.8024,5
3180000,0,1,0.288537,5
3181000,0,1,-1.39321,5
3182000,0,1,-1.09141,5
3183000,1,1,-1.09141,5
3184000,0,1,-1.17914,5
3185000,1,1,-1.44032,5
3186000,1,3,-1.65912,5
3187000,0,1,-0.270461,5
3188000,0,1,0.695238,5
3189000,0,1,0.615666,5
3190000,0,1,0.928005,5
3191000,0,1,-2.2198,5
3192000,0,1,-1.87213,5
3193000,0,1,-1.87213,5
3194000,0,1,1.70653,5
3195000,0,1,-1.71323,5
3196000,1,1,1.22441,5
3197000,0,1,-0.15914,5
3198000,0,1,-1.57583,5
3199000,0,1,-0.35969,5
3200000,0,1,-0.0329104,5
3201000,1,1,0.553331,5
3202000,2,2,-0.601556,5
3203000,1,4,0.0142616,5
3204000,0,1,-0.220897,5
3205000,0,1,0.458716,5
3206000,0,1,-0.226303,5
3207000,0,1,-1.20632,5
3208000,0,1,0.278168,5
3209000,1,1,0.278168,5
3210000,1,2,-0.984986,5
3211000,0,1,0.224815,5
3212000,0,1,-0.282264,5
3213000,0,1,0.730297,5
3214000,0,2,-0.895492,5
3215000,0,1,2.67355,5
3216000,0,1,0.93581,5
3217000,0,2,1.15654,5
3218000,0,1,0.868312,5
3219000,0,1,-0.447659,5
3220000,0,1,0.617687,5
3221000,1,3,0.617687,5
3222000,0,2,0.543385,5
3223000,0,2,0.916552,5
3224000,0,1,-0.496191,5
3225000,0,1,-1.65073,5
3226000,0,1,-0.194613,5
3227000,0,1,0.19277,5
3228000,0,1,0.78832,5
3229000,1,1,-0.221976,5
3230000,0,2,-0.221976,5
3231000,0,1,2.93201,5
3232000,1,1,1.20277,5
3233000,0,1,0.487638,5
3234000,0,1,2.56184,5
3235000,0,2,2.80489,5
3236000,0,1,1.59565,5
3237000,1,1,0.783907,5
3238000,0,2,0.554069,5
3239000,0,1,0.944842,5
3240000,0,1,0.689456,5
3241000,0,3,0.107459,5
3242000,0,1,1.82451,5
3243000,0,1,1.82451,5
3244000,1,1,3.51035,5
3245000,0,1,-0.619223,5
3246000,0,1,1.23854,5
3247000,0,1,0.590607,5
3248000,2,1,1.78515,5
3249000,1,1,1.17053,5
3250000,0,2,0.219501,5
3251000,0,1,1.72647,5
3252000,0,3,1.05658,5
3253000,1,1,0.0220431,5
3254000,1,1,0.309746,5
3255000,0,1,-2.84918,5
3256000,0,2,0.103529,5
3257000,0,2,0.0444802,5
3258000,0,2,0.878553,5
3259000,0,2,2.51063,5
3260000,0,1,0.774812,5
3261000,0,2,0.490775,5
3262000,1,2,-0.135771,5
3263000,0,1,-1.38695,5
3264000,1,1,-0.301196,5
3265000,1,1,-0.301196,5
3266000,0,1,-1.5175,5
3267000,0,1,-0.241234,5
3268000,0,1,-1.35826,5
3269000,1,1,-1.35826,5
3270000,0,1,-1.46315,5
3271000,1,1,-1.51203,5
3272000,0,1,0.24147,5
3273000,0,1,-0.393155,5
3274000,0,2,-0.393155,5
3275000,1,2,-0.393155,5
3276000,0,2,-0.718941,5
3277000,0,1,1.03002,5
3278000,0,2,-0.0552298,5
3279000,0,1,-2.01814,5
3280000,0,1,-0.188796,5
3281000,1,2,-0.188796,5
3282000,0,1,-0.314891,5
3283000,0,1,-0.314891,5
3284000,1,1,0.835465,5
3285000,0,1,0.736574,5
3286000,0,1,-1.17546,5
3287000,1,1,-1.06032,5
3288000,1,1,-1.35177,5
3289000,0,1,-0.734314,5
3290000,0,1,-1.79735,5
3291000,1,1,-1.79735,5
3292000,0,2,-0.576536,5
3293000,0,1,-1.64608,5
3294000,0,1,-2.70897,5
3295000,2,1,-0.133237,5
3296000,0,2,-1.82895,5
3297000,0,1,-0.00882021,5
3298000,0,1,0.673395,5
3299000,1,1,-1.83337,5
3300000,0,1,1.26775,5
3301000,1,3,2.16452,5
3302000,0,2,0.923025,5
3303000,0,1,-1.83875,5
3304000,0,1,-0.60171,5
3305000,1,1,1.20504,5
3306000,1,1,0.575023,5
3307000,1,1,0.677343,5
3308000,1,1,0.178157,5
3309000,0,1,-0.900526,5
3310000,0,1,-2.30964,5
3311000,0,1,0.423711,5
3312000,0,1,-0.75988,5
3313000,0,1,0.247704,5
3314000,0,1,-2.55871,5
3315000,1,1,-0.158162,5
3316000,0,1,0.471827,5
3317000,0,1,0.488923,5
3318000,0,1,2.08705,5
3319000,0,1,2.08705,5
3320000,1,2,2.08705,5
3321000,0,4,2.08705,5
3322000,0,2,2.18,5
3323000,0,3,0.30906,5
3324000,1,4,1.93423,5
3325000,2,2,2.11222,5
3326000,0,2,2.12765,5
3327000,0,3,1.49891,5
3328000,0,3,1.9106,5
3329000,0,2,1.69506,5
3330000,0,2,0.49834,5
3331000,1,5,0.27329,5
3332000,0,3,0.27329,5
3333000,0,3,0.426521,5
3334000,1,2,0.426521,5
3335000,0,2,0.907868,5
3336000,1,2,0.83592,5
3337000,0,3,0.964103,5
3338000,0,3,-0.036701,5
3339000,0,1,-0.507562,5
3340000,0,1,0.040915,5
3341000,0,1,-0.914194,5
3342000,0,1,-1.58331,5
3343000,1,1,-0.0467619,5
3344000,0,1,-0.494487,5
3345000,0,1,0.429096,5
3346000,1,1,0.853485,5
3347000,0,1,-0.655197,5
3348000,0,1,2.21827,5
3349000,0,1,0.144532,5
3350000,1,2,0.0778064,5
3351000,0,2,-0.572369,5
3352000,1,1,0.785048,5
3353000,0,1,0.576743,5
3354000,0,1,-0.682488,5
3355000,0,1,-0.682488,5
3356000,2,2,-0.793073,5
3357000,0,1,-0.579694,5
3358000,0,1,-0.600111,5
3359000,0,1,1.05082,5
3360000,0,1,1.88359,5
3361000,0,1,1.97467,5
3362000,0,1,0.0259279,5
3363000,0,1,0.44026,5
3364000,0,1,-1.18749,5
3365000,0,1,1.45631,5
3366000,1,1,3.2979,5
3367000,1,2,1.34419,5
3368000,0,1,2.48956,5
3369000,0,1,4.20532,5
3370000,0,1,2.4529,5
3371000,0,2,4.3314,5
3372000,0,1,2.11025,5
3373000,0,1,3.17874,5
3374000,0,2,1.76467,5
3375000,0,1,-0.452434,5
3376000,0,1,0.334967,5
3377000,0,1,1.1532,5
3378000,0,1,1.09309,5
3379000,0,1,-0.238797,5
3380000,0,1,-0.0813912,5
3381000,1,1,0.832639,5
3382000,1,1,-1.24463,5
3383000,0,1,-0.495579,5
3384000,1,1,0.263701,5
3385000,0,1,-0.404651,5
3386000,1,1,0.599391,5
3387000,0,1,0.357073,5
3388000,0,1,0.270612,5
3389000,0,1,-0.235318,5
3390000,0,1,-0.0797821,5
3391000,0,2,-0.272275,5
3392000,0,2,1.41573,5
3393000,0,1,0.579319,5
3394000,0,1,0.472919,5
3395000,1,1,1.42717,5
3396000,1,2,0.914406,5
3397000,0,1,0.56385,5
3398000,0,1,-0.767704,5
3399000,0,1,-1.29211,5
3400000,0,1,-0.602211,5
3401000,0,1,0.682561,5
3402000,1,2,-0.865175,5
3403000,0,1,-0.31852,5
3404000,1,1,0.591187,5
3405000,0,1,1.57617,5
3406000,1,2,0.417723,5
3407000,0,1,1.07464,5
3408000,0,1,0.948669,5
3409000,0,1,0.271681,5
3410000,0,1,0.138097,5
3411000,0,1,1.74215,5
3412000,0,2,1.73363,5
3413000,0,1,1.90436,5
3414000,0,2,2.34673,5
3415000,1,1,0.290992,5
3416000,0,1,0.234845,5
3417000,1,1,-1.34549,5
3418000,0,1,-0.963717,5
3419000,0,1,0.0433855,5
3420000,0,2,0.131776,5
3421000,1,1,0.439976,5
3422000,0,1,-1.73179,5
3423000,0,2,-0.39644,5
3424000,0,1,-2.12029,5
3425000,0,1,-1.70411,5
3426000,0,1,-1.19787,5
3427000,1,1,1.17316,5
3428000,0,1,0.814284,5
3429000,0,1,1.29014,5
3430000,0,1,0.0679883,5
3431000,0,1,0.0679883,5
3432000,0,1,-0.330019,5
3433000,0,1,-1.53823,5
3434000,0,1,0.819521,5
3435000,1,1,0.232564,5
3436000,0,1,-2.25418,5
3437000,0,1,-0.801031,5
3438000,0,1,0.233538,5
3439000,0,1,-0.0478445,5
3440000,0,2,-0.291512,5
3441000,0,1,-0.504291,5
3442000,1,1,0.0116023,5
3443000,0,2,0.870355,5
3444000,1,2,0.870355,5
3445000,1,1,0.870355,5
3446000,0,1,-0.016973,5
3447000,1,1,0.856204,5
3448000,0,2,1.05258,5
3449000,0,1,0.838483,5
3450000,0,1,0.838483,5
3451000,0,1,0.623522,5
3452000,0,1,-0.91156,5
3453000,1,1,1.13838,5
3454000,0,2,-0.794864,5
3455000,0,1,-0.843842,5
3456000,0,1,0.879945,5
3457000,1,1,-0.458666,5
3458000,0,1,-1.42044,5
3459000,0,1,-0.477076,5
3460000,0,1,0.528672,5
3461000,0,1,0.259257,5
3462000,0,1,0.931351,5
3463000,0,2,-0.459559,5
3464000,0,1,-0.895871,5
3465000,0,1,2.83817,5
3466000,0,1,0.258916,5
3467000,0,1,1.87641,5
3468000,0,1,-0.463345,5
3469000,0,1,0.868444,5
3470000,0,1,1.72856,5
3471000,0,1,2.29346,5
3472000,1,1,0.451219,5
3473000,0,1,2.35732,5
3474000,0,1,1.25148,5
3475000,1,1,-0.209289,5
3476000,0,1,1.45144,5
3477000,0,1,0.457497,5
3478000,0,1,-0.0834042,5
3479000,0,1,-0.0834042,5
3480000,0,1,0.0537765,5
3481000,0,1,0.208476,5
3482000,0,2,0.151457,5
3483000,0,2,0.972418,5
3484000,0,2,0.972418,5
3485000,0,1,1.03991,5
3486000,1,1,1.85569,5
3487000,0,1,1.23703,5
3488000,1,1,1.76809,5
3489000,0,1,0.250919,5
3490000,0,1,0.746575,5
3491000,0,1,0.874395,5
3492000,0,1,3.18605,5
3493000,1,2,1.77587,5
3494000,1,1,2.49438,5
3495000,1,1,3.13734,5
3496000,0,1,2.42406,5
3497000,1,1,2.42406,5
3498000,0,1,2.42406,5
3499000,0,1,1.37625,5
3500000,0,1,2.60363,5
3501000,0,1,1.86998,5
3502000,0,3,1.86998,5
3503000,1,1,2.73737,5
3504000,0,1,1.51568,5
3505000,0,1,-1.83282,5
3506000,0,1,2.03058,5
3507000,0,1,-0.186022,5
3508000,1,1,-0.555142,5
3509000,0,1,-0.0084092,5
3510000,0,1,-0.467737,5
3511000,1,2,0.784073,5
3512000,0,1,0.22496,5
3513000,0,1,0.22496,5
3514000,0,1,1.87108,5
3515000,0,1,-0.495258,5
3516000,0,1,-0.151096,5
3517000,0,1,0.666473,5
3518000,0,1,0.270162,5
3519000,0,1,0.270162,5
3520000,0,1,0.888313,5
3521000,0,1,2.35019,5
3522000,0,1,0.867391,5
3523000,0,1,-0.86822,5
3524000,0,1,0.999359,5
3525000,0,1,-1.16117,5
3526000,1,1,0.656895,5
3527000,0,1,2.15487,5
3528000,0,1,-0.607915,5
3529000,0,1,1.4561,5
3530000,0,1,-1.67611,5
3531000,0,1,-0.652939,5
3532000,0,1,0.050464,5
3533000,0,1,-1.01469,5
3534000,1,1,-0.157121,5
3535000,0,1,-1.57716,5
3536000,0,1,-0.794485,5
3537000,0,1,-1.58095,5
3538000,2,1,-1.53971,5
3539000,0,1,-1.53971,5
3540000,0,1,-0.617727,5
3541000,2,2,0.739731,5
3542000,0,1,-0.471687,5
3543000,0,1,1.07029,5
3544000,0,1,-1.29296,5
3545000,0,1,1.34039,5
3546000,0,1,1.34039,5
3547000,1,1,-1.16157,5
3548000,0,1,-1.16157,5
3549000,0,1,1.30097,5
3550000,0,1,1.78695,5
3551000,0,1,3.52902,5
3552000,0,1,1.20167,5
3553000,0,1,2.53765,5
3554000,0,1,0.971945,5
3555000,1,1,0.845499,5
3556000,0,1,-0.822692,5
3557000,0,1,-3.77684,5
3558000,0,1,0.105367,5
3559000,0,1,-0.17846,5
3560000,0,1,1.40795,5
3561000,0,1,0.0175266,5
3562000,0,1,-1.63358,5
3563000,0,1,-2.30175,5
3564000,0,1,0.786922,5
3565000,0,1,2.63543,5
3566000,0,1,0.711446,5
3567000,0,1,-1.31785,5
3568000,1,1,0.504726,5
3569000,0,1,-0.835762,5
3570000,0,1,2.25634,5
3571000,0,1,2.85552,5
3572000,0,1,0.739254,5
3573000,0,1,1.62324,5
3574000,0,1,4.25301,5
3575000,0,1,-1.77063,5
3576000,0,1,1.70389,5
3577000,0,1,-1.24269,5
3578000,0,1,2.22948,5
3579000,0,1,0.992104,5
3580000,0,1,1.6687,5
3581000,0,2,-1.05808,5
3582000,0,1,-0.77564,5
3583000,0,1,-0.459826,5
3584000,0,1,-1.32392,5
3585000,0,1,-0.666063,5
3586000,0,1,2.14105,5
3587000,1,1,-0.575007,5
3588000,1,1,2.17928,5
3589000,0,1,-2.82358,5
3590000,1,1,-2.01628,5
3591000,0,1,-0.727234,5
3592000,0,2,-1.30998,5
3593000,0,1,0.152874,5
3594000,0,1,0.993673,5
3595000,1,2,0.851573,5
3596000,0,2,2.83176,5
3597000,0,2,-1.09502,5
3598000,0,2,0.719865,5
3599000,0,1,-0.43498,5
3600000,0,1,1.15064,5
3601000,0,2,-3.46442,5
3602000,0,2,0.33484,5
3603000,1,2,1.00017,5
3604000,2,4,-1.16067,5
3605000,0,3,-1.0418,5
3606000,0,2,2.60247,5
3607000,0,2,0.922269,5
3608000,0,1,3.09942,5
3609000,0,1,2.0675,5
3610000,0,1,2.03592,5
3611000,0,1,2.81287,5
3612000,0,1,1.35628,5
3613000,0,1,1.74783,5
3614000,0,1,0.00592884,5
3615000,0,1,-0.264437,5
3616000,0,2,-1.00541,5
3617000,1,3,0.411886,5
3618000,0,2,0.585552,5
3619000,0,2,2.23938,5
3620000,0,2,0.569919,5
3621000,0,3,1.48343,5
3622000,0,3,-0.262566,5
3623000,0,2,0.818329,5
3624000,0,2,1.66438,5
3625000,0,3,1.82172,5
3626000,1,3,-0.493519,5
3627000,0,2,-1.60311,5
3628000,0,2,0.393894,5
3629000,1,3,-1.84367,5
3630000,0,2,1.11784,5
3631000,0,2,1.62537,5
3632000,0,2,-0.783138,5
3633000,0,2,0.880694,5
3634000,0,2,1.36344,5
3635000,1,4,1.27756,5
3636000,0,2,-2.00501,5
3637000,0,3,-2.04804,5
3638000,0,2,-0.98716,5
3639000,0,2,1.10166,5
3640000,2,2,-0.0515597,5
3641000,0,2,-0.0515597,5
3642000,0,1,-0.344133,5
3643000,0,1,-2.45415,5
3644000,0,1,-1.24853,5
3645000,0,1,1.76797,5
3646000,1,1,-0.193539,5
3647000,1,1,-0.193539,5
3648000,0,1,0.672941,5
3649000,0,1,1.14602,5
3650000,2,3,2.7046,5
3651000,0,1,-0.295346,5
3652000,0,1,1.35757,5
3653000,0,1,-0.45009,5
3654000,0,1,-0.45009,5
3655000,0,1,0.171453,5
3656000,0,1,4.14722,5
3657000,0,1,2.43566,5
3658000,0,1,1.89295,5
3659000,2,1,1.67542,5
3660000,1,1,-1.00655,5
3661000,0,1,-0.110324,5
3662000,0,2,0.727462,5
3663000,0,1,0.0680627,5
