generation,rateshifts,jumps,rootstate,jumpvariance
7619000,0,1,-0.120981,0
7620000,1,1,0.0853167,0
7621000,0,1,-0.01849,0
7622000,0,1,-0.01849,0
7623000,0,1,-0.01849,0
7624000,1,1,1.09228,0
7625000,0,1,0.515196,0
7626000,1,2,0.515196,0
7627000,0,2,0.12826,0
7628000,1,3,0.12826,0
7629000,0,3,0.240758,0
7630000,0,2,0.460653,0
7631000,2,2,0.0603224,0
7632000,1,3,0.0603224,0
7633000,1,2,-1.18729,0
7634000,0,3,0.207039,0
7635000,4,5,1.46508,0
7636000,0,3,0.28998,0
7637000,0,2,0.28998,0
7638000,1,2,-0.573886,0
7639000,0,2,-0.588296,0
7640000,1,5,-0.930961,0
7641000,1,4,-0.632824,0
7642000,2,2,-1.21527,0
7643000,2,2,-0.292419,0
7644000,0,2,-0.292419,0
7645000,2,1,-0.128154,0
7646000,0,2,-0.575689,0
7647000,0,1,0.0264651,0
7648000,0,2,0.0264651,0
7649000,0,1,-0.30801,0
7650000,0,1,-0.347237,0
7651000,1,1,0.571469,0
7652000,0,2,-0.793242,0
7653000,0,2,-0.326622,0
7654000,0,1,-0.530824,0
7655000,0,1,1.60416,0
7656000,1,1,-1.75974,0
7657000,0,1,-0.234422,0
7658000,0,3,-0.0173474,0
7659000,0,2,-0.0173474,0
7660000,0,2,-0.0173474,0
7661000,0,2,-0.0173474,0
7662000,0,1,0.322888,0
7663000,0,1,0.322888,0
7664000,0,2,0.310603,0
7665000,0,1,0.387109,0
7666000,3,1,-0.405486,0
7667000,0,1,0.298006,0
7668000,0,1,-0.867947,0
7669000,0,1,0.849141,0
7670000,0,1,0.849141,0
7671000,2,1,1.08364,0
7672000,0,1,1.38724,0
7673000,1,1,0.743575,0
7674000,2,1,0.749143,0
7675000,1,1,0.172782,0
7676000,0,1,0.976304,0
7677000,1,2,1.35486,0
7678000,1,1,0.952732,0
7679000,0,1,0.952732,0
7680000,0,1,-0.438531,0
7681000,1,1,-0.438531,0
7682000,0,1,-0.29911,0
7683000,0,1,-0.29911,0
7684000,1,2,1.20119,0
7685000,1,1,1.29484,0
7686000,0,1,0.876379,0
7687000,0,1,2.04689,0
7688000,2,1,0.862082,0
7689000,0,1,-0.826716,0
7690000,0,1,0.883997,0
7691000,0,1,1.35785,0
7692000,2,1,0.410822,0
7693000,0,1,0.679797,0
7694000,3,1,1.05891,0
7695000,1,1,0.697125,0
7696000,0,1,-0.560826,0
7697000,1,2,-0.174696,0
7698000,0,2,-0.174696,0
7699000,0,1,-0.230486,0
7700000,0,1,-0.392398,0
7701000,0,1,0.0117012,0
7702000,0,1,-0.209098,0
7703000,1,1,-0.606951,0
7704000,0,1,0.633351,0
7705000,0,2,0.11585,0
7706000,0,1,-0.696435,0
7707000,0,1,0.875173,0
7708000,0,1,0.875173,0
7709000,0,1,0.0668764,0
7710000,0,1,0.84792,0
7711000,0,1,0.132248,0
7712000,0,1,0.132248,0
7713000,2,2,-0.459628,0
7714000,1,1,1.38742,0
7715000,0,1,-0.58743,0
7716000,0,1,1.34637,0
7717000,0,1,1.10617,0
7718000,1,1,1.10617,0
7719000,0,1,1.09898,0
7720000,0,1,-0.777789,0
7721000,0,1,-0.46084,0
7722000,0,1,0.374956,0
7723000,1,1,0.186541,0
7724000,1,2,0.186541,0
7725000,0,1,0.696408,0
7726000,1,1,0.877413,0
7727000,0,1,-0.469308,0
7728000,1,1,0.163529,0
7729000,0,1,0.64946,0
7730000,0,1,0.64946,0
7731000,2,1,-0.180792,0
7732000,0,1,0.653889,0
7733000,0,1,0.415325,0
7734000,0,1,1.24054,0
7735000,0,1,1.24054,0
7736000,1,1,1.24054,0
7737000,1,2,0.456495,0
7738000,1,1,0.675315,0
7739000,1,1,0.675315,0
7740000,1,1,0.365145,0
7741000,0,1,1.35023,0
7742000,0,1,0.926146,0
7743000,0,1,-0.583455,0
7744000,1,2,0.740179,0
7745000,2,1,0.740179,0
7746000,0,1,0.764797,0
7747000,1,1,1.34066,0
7748000,1,1,1.34066,0
7749000,0,1,0.473756,0
7750000,0,1,1.34453,0
7751000,0,2,1.81979,0
7752000,1,1,1.81979,0
7753000,0,1,1.81979,0
7754000,0,1,1.53702,0
7755000,0,1,1.53702,0
7756000,1,1,1.40579,0
7757000,1,1,0.911635,0
7758000,0,1,0.911635,0
7759000,1,1,1.2193,0
7760000,1,1,1.2193,0
7761000,1,1,1.2193,0
7762000,1,1,1.2193,0
7763000,0,1,1.2193,0
7764000,0,1,1.2193,0
7765000,1,1,0.339318,0
7766000,0,2,0.429858,0
7767000,1,1,1.40841,0
7768000,0,1,0.28745,0
7769000,0,1,0.28745,0
7770000,0,2,0.169598,0
7771000,0,2,1.41099,0
7772000,0,1,1.41099,0
7773000,0,1,1.21203,0
7774000,2,1,1.26716,0
7775000,0,1,1.21226,0
7776000,1,2,1.21226,0
7777000,0,1,1.21226,0
7778000,0,2,1.72912,0
7779000,0,3,1.08545,0
7780000,0,1,1.08545,0
7781000,2,1,1.08545,0
7782000,0,2,1.83442,0
7783000,0,1,1.83442,0
7784000,2,2,1.83442,0
7785000,2,1,0.845821,0
7786000,2,1,2.06044,0
7787000,2,1,2.06044,0
7788000,3,2,1.39359,0
7789000,3,1,1.42168,0
7790000,0,1,1.42168,0
7791000,1,1,1.42168,0
7792000,0,1,0.956057,0
7793000,1,1,0.594195,0
7794000,0,1,1.23758,0
7795000,0,1,1.27299,0
7796000,2,2,1.16709,0
7797000,1,3,1.21542,0
7798000,1,2,1.35685,0
7799000,1,1,2.00713,0
7800000,0,1,2.00713,0
7801000,1,2,1.54177,0
7802000,1,1,1.20359,0
7803000,2,1,1.77587,0
7804000,2,1,1.7098,0
7805000,0,2,1.7098,0
7806000,1,1,1.27706,0
7807000,1,1,1.27706,0
7808000,0,1,0.832239,0
7809000,1,1,1.66869,0
7810000,0,1,1.66869,0
7811000,0,2,1.66174,0
7812000,1,1,0.933956,0
7813000,0,1,0.531772,0
7814000,1,1,0.531772,0
7815000,1,1,-0.0722131,0
7816000,0,1,-0.0722131,0
7817000,2,1,-1.23456,0
7818000,0,1,-0.547303,0
7819000,2,1,-0.547303,0
7820000,2,1,-0.606721,0
7821000,0,1,-0.474645,0
7822000,0,1,-0.474645,0
7823000,0,1,0.0183287,0
7824000,0,1,-0.129819,0
7825000,0,1,-0.512828,0
7826000,0,1,0.700483,0
7827000,0,1,-0.281695,0
7828000,1,1,0.384577,0
7829000,2,2,-0.20672,0
7830000,1,1,0.0330421,0
7831000,1,1,-0.524083,0
7832000,0,1,-0.322967,0
7833000,0,1,0.0291708,0
7834000,0,1,0.0291708,0
7835000,0,1,0.108784,0
7836000,1,1,0.108784,0
7837000,0,1,0.808694,0
7838000,0,3,1.35978,0
7839000,0,1,1.4433,0
7840000,0,1,1.40148,0
7841000,0,2,1.40148,0
7842000,4,1,1.50116,0
7843000,1,1,1.50116,0
7844000,1,1,0.293018,0
7845000,0,1,0.677775,0
7846000,0,1,0.639625,0
7847000,1,1,0.924629,0
7848000,0,1,0.924629,0
7849000,1,2,0.730114,0
7850000,0,1,0.50297,0
7851000,0,1,0.50297,0
7852000,0,1,0.50297,0
7853000,0,2,0.50297,0
7854000,0,1,0.50297,0
7855000,1,1,-0.0166915,0
7856000,0,1,-0.0166915,0
7857000,1,1,1.33056,0
7858000,1,1,1.33056,0
7859000,0,1,1.33056,0
7860000,0,1,1.33056,0
7861000,0,1,0.163997,0
7862000,2,1,0.0821553,0
7863000,0,1,0.484444,0
7864000,0,1,0.111736,0
7865000,0,1,-0.415068,0
7866000,1,2,-0.0169379,0
7867000,1,5,-0.0169379,0
7868000,1,2,1.21785,0
7869000,0,1,-0.146507,0
7870000,0,1,0.861996,0
7871000,1,1,0.485665,0
7872000,1,1,0.485665,0
7873000,0,1,0.485665,0
7874000,0,2,0.485665,0
7875000,0,1,0.485665,0
7876000,1,2,0.677835,0
7877000,1,1,0.754631,0
7878000,1,1,0.754631,0
7879000,0,1,0.754631,0
7880000,2,1,1.23941,0
7881000,0,2,0.899467,0
7882000,0,1,1.50006,0
7883000,0,1,1.50006,0
7884000,0,1,0.783287,0
7885000,0,1,0.783287,0
7886000,0,1,1.0592,0
7887000,2,2,1.34255,0
7888000,0,1,1.16711,0
7889000,1,1,1.16711,0
7890000,0,1,1.29535,0
7891000,1,1,1.29535,0
7892000,1,1,0.75744,0
7893000,1,1,0.75744,0
7894000,0,1,0.75744,0
7895000,0,1,0.75744,0
7896000,0,1,1.14321,0
7897000,0,1,0.407673,0
7898000,0,1,0.407673,0
7899000,1,1,0.156816,0
7900000,1,1,0.156816,0
7901000,1,1,0.156816,0
7902000,2,1,-0.093602,0
7903000,0,1,0.736957,0
7904000,0,1,0.494088,0
7905000,0,1,0.494088,0
7906000,0,1,0.494088,0
7907000,0,1,0.494088,0
7908000,0,1,0.494088,0
7909000,0,1,0.494088,0
7910000,0,2,0.494088,0
7911000,1,2,0.494088,0
7912000,1,1,-0.0783717,0
7913000,3,1,1.14406,0
7914000,2,1,0.864751,0
7915000,1,1,0.864751,0
7916000,0,1,1.65217,0
7917000,0,1,0.983409,0
7918000,0,1,0.983409,0
7919000,0,1,1.15092,0
7920000,1,1,1.15092,0
7921000,0,1,0.529055,0
7922000,0,1,0.968985,0
7923000,2,1,0.968985,0
7924000,3,1,0.968985,0
7925000,0,1,1.25222,0
7926000,0,1,0.52601,0
7927000,0,1,0.52601,0
7928000,0,1,1.05533,0
7929000,0,1,1.05533,0
7930000,0,1,1.22572,0
7931000,1,1,1.28746,0
7932000,1,1,1.28746,0
7933000,0,1,1.21586,0
7934000,1,2,1.33538,0
7935000,1,2,1.33538,0
7936000,1,1,1.41502,0
7937000,1,1,1.41502,0
7938000,1,1,1.41502,0
7939000,0,1,1.41502,0
7940000,1,1,0.211618,0
7941000,2,2,0.211618,0
7942000,1,1,0.959916,0
7943000,2,1,0.942905,0
7944000,1,1,0.845626,0
7945000,0,1,0.810303,0
7946000,0,1,0.810303,0
7947000,0,1,0.338282,0
7948000,1,1,0.341813,0
7949000,0,1,0.341813,0
7950000,0,1,0.341813,0
7951000,0,1,0.341813,0
7952000,1,1,-0.527096,0
7953000,1,2,1.14305,0
7954000,0,1,0.042526,0
7955000,1,1,0.042526,0
7956000,1,1,-0.348069,0
7957000,0,1,-0.610327,0
7958000,0,1,0.00255669,0
7959000,0,2,-0.362156,0
7960000,1,1,-0.663205,0
7961000,1,1,0.100466,0
7962000,0,1,0.100466,0
7963000,0,3,0.100466,0
7964000,0,1,1.70289,0
7965000,2,1,-0.162635,0
7966000,0,1,0.388837,0
7967000,0,1,0.710157,0
7968000,1,1,0.898356,0
7969000,0,1,0.898356,0
7970000,0,1,-0.563596,0
7971000,0,1,0.0606433,0
7972000,1,2,0.71787,0
7973000,0,1,0.71787,0
7974000,0,1,0.366696,0
7975000,0,1,0.366696,0
7976000,0,1,0.366696,0
7977000,0,1,0.278887,0
7978000,0,1,0.265318,0
7979000,2,1,0.492472,0
7980000,3,2,1.32834,0
7981000,1,2,1.22442,0
7982000,0,1,0.804817,0
7983000,2,1,0.804817,0
7984000,1,1,1.15119,0
7985000,0,1,1.31975,0
7986000,1,1,1.31975,0
7987000,1,1,1.31975,0
7988000,0,1,1.31975,0
7989000,0,1,1.14239,0
7990000,2,1,1.31742,0
7991000,1,3,1.31742,0
7992000,0,1,1.20778,0
7993000,0,1,0.129685,0
7994000,1,1,0.129685,0
7995000,0,1,-0.0193937,0
7996000,0,1,-0.0193937,0
7997000,0,1,-0.0193937,0
7998000,1,1,-0.892816,0
7999000,3,1,-0.391241,0
8000000,0,1,0.513419,0
8001000,0,1,0.69913,0
8002000,0,1,0.69913,0
8003000,1,1,0.69913,0
8004000,1,1,0.0249521,0
8005000,0,1,0.0249521,0
8006000,0,1,-0.317062,0
8007000,0,1,-0.00277619,0
8008000,1,1,0.29543,0
8009000,0,1,0.582098,0
8010000,0,1,-0.284394,0
8011000,0,1,-0.284394,0
8012000,1,1,0.269087,0
8013000,2,1,0.269087,0
8014000,0,1,0.269087,0
8015000,0,1,0.269087,0
8016000,1,1,0.269087,0
8017000,0,1,-0.550761,0
8018000,0,1,-0.550761,0
8019000,0,1,0.166215,0
8020000,0,1,0.166215,0
8021000,0,2,0.166215,0
8022000,1,1,-0.118719,0
8023000,0,1,0.545518,0
8024000,1,1,0.545518,0
8025000,0,2,0.545518,0
8026000,0,1,0.545518,0
8027000,0,1,0.376219,0
8028000,0,1,-0.768514,0
8029000,1,1,-0.475642,0
8030000,0,2,-0.475642,0
8031000,0,1,-0.784883,0
8032000,0,1,-0.138451,0
8033000,0,1,0.0430657,0
8034000,4,1,0.0430657,0
8035000,0,1,-0.337026,0
8036000,3,1,-0.0244598,0
8037000,1,2,-1.17645,0
8038000,1,1,-1.17645,0
8039000,1,1,-0.645169,0
8040000,1,1,-0.730251,0
8041000,1,1,-0.675175,0
8042000,1,1,-0.478716,0
8043000,2,1,-0.318677,0
8044000,0,1,-0.318677,0
8045000,0,1,-0.75988,0
8046000,2,1,-0.75988,0
8047000,0,2,0.331603,0
8048000,4,2,0.1881,0
8049000,2,2,-0.155898,0
8050000,1,1,0.403187,0
8051000,1,1,0.403187,0
8052000,1,1,-0.261679,0
8053000,1,1,-0.261679,0
8054000,0,1,-0.0896872,0
8055000,0,1,-0.0566095,0
8056000,1,1,0.522543,0
8057000,2,1,0.262389,0
8058000,2,1,0.434019,0
8059000,1,1,1.1185,0
8060000,1,1,1.1185,0
8061000,1,1,1.1185,0
8062000,3,1,0.327401,0
8063000,1,1,0.190867,0
8064000,2,1,-0.523607,0
8065000,0,1,0.659563,0
8066000,0,1,0.659563,0
8067000,0,1,0.931307,0
8068000,4,1,0.931307,0
8069000,1,1,0.646816,0
8070000,2,1,1.05467,0
8071000,0,1,-0.0898229,0
8072000,0,1,-0.535344,0
8073000,0,1,-0.612323,0
8074000,0,2,-0.446173,0
8075000,0,1,-0.0901414,0
8076000,0,1,-0.0901414,0
8077000,1,1,-0.0901414,0
8078000,0,1,0.261236,0
8079000,0,1,-0.253811,0
8080000,0,1,-0.89404,0
8081000,0,1,-0.0131067,0
8082000,1,1,-0.108269,0
8083000,0,1,0.63222,0
8084000,0,1,0.301141,0
8085000,1,1,-1.55418,0
8086000,0,1,-0.164697,0
8087000,0,1,1.02455,0
8088000,0,1,0.705738,0
8089000,1,1,0.887906,0
8090000,0,1,0.835696,0
8091000,0,1,1.09136,0
8092000,0,1,1.09136,0
8093000,0,1,1.27923,0
8094000,0,1,1.19032,0
8095000,1,1,0.417745,0
8096000,1,1,0.991397,0
8097000,0,1,1.21422,0
8098000,0,1,0.149914,0
8099000,1,1,0.149914,0
8100000,0,1,1.55211,0
8101000,4,1,0.44502,0
8102000,1,1,-0.264391,0
8103000,2,2,2.31434,0
8104000,2,1,0.808546,0
8105000,0,1,0.808546,0
8106000,0,1,0.408222,0
8107000,0,1,0.408222,0
8108000,0,1,-0.0402526,0
8109000,0,1,-0.0402526,0
8110000,0,1,-0.460213,0
8111000,0,1,-0.0462554,0
8112000,1,1,-1.15856,0
8113000,0,1,-1.15856,0
8114000,1,1,-0.592571,0
8115000,0,1,0.00905527,0
8116000,0,1,1.04128,0
8117000,1,2,0.414607,0
8118000,5,2,-0.17147,0
8119000,3,2,-0.17147,0
8120000,0,2,0.0737111,0
8121000,0,1,-0.508896,0
8122000,0,1,0.693655,0
8123000,2,1,0.693655,0
8124000,1,1,0.693655,0
8125000,1,1,0.693655,0
8126000,1,1,-0.101863,0
8127000,1,1,0.510302,0
8128000,1,1,0.510302,0
8129000,0,1,-0.0663081,0
8130000,0,1,-0.0663081,0
8131000,0,2,-0.923915,0
8132000,1,1,-1.93244,0
8133000,0,1,-1.92703,0
8134000,0,1,-1.20874,0
8135000,0,1,-0.873521,0
8136000,0,1,-0.873521,0
8137000,0,1,0.332246,0
8138000,3,1,-0.655231,0
8139000,0,1,-0.42901,0
8140000,0,1,0.236962,0
8141000,0,1,0.236962,0
8142000,0,1,0.0210036,0
8143000,1,1,-1.03539,0
8144000,0,1,-1.10914,0
8145000,0,1,-1.10914,0
8146000,1,1,-0.312657,0
8147000,0,1,-0.230763,0
8148000,2,1,-0.561617,0
8149000,1,2,-0.561617,0
8150000,1,1,-0.48537,0
8151000,0,1,-1.42676,0
8152000,0,1,-2.46182,0
8153000,1,3,-1.95134,0
8154000,0,1,-2.36941,0
8155000,0,1,-0.502252,0
8156000,0,1,-1.60457,0
8157000,0,1,-1.60457,0
8158000,0,1,0.0183921,0
8159000,0,1,-1.58161,0
8160000,0,1,-1.58161,0
8161000,1,1,-0.964145,0
8162000,0,1,0.0411145,0
8163000,1,1,0.0411145,0
8164000,1,1,0.376476,0
8165000,3,1,0.175274,0
8166000,0,1,1.21601,0
8167000,0,1,1.08273,0
8168000,0,1,-0.315951,0
8169000,0,1,0.49381,0
8170000,1,1,0.170123,0
8171000,0,1,0.770251,0
8172000,0,1,1.17309,0
8173000,1,1,1.13528,0
8174000,1,1,1.55381,0
8175000,4,2,1.00551,0
8176000,0,1,0.513666,0
8177000,0,1,0.513666,0
8178000,0,1,1.21137,0
8179000,0,1,0.46623,0
8180000,1,2,2.16245,0
8181000,1,2,2.88123,0
8182000,0,2,1.51339,0
8183000,0,1,1.51339,0
8184000,0,1,1.51094,0
8185000,0,1,2.47993,0
8186000,0,1,2.35358,0
8187000,0,1,2.59363,0
8188000,0,1,0.534288,0
8189000,0,1,0.534288,0
8190000,0,1,0.534288,0
8191000,0,1,-0.273894,0
8192000,0,1,-0.273894,0
8193000,0,1,1.08011,0
8194000,0,1,0.714641,0
8195000,1,1,0.703578,0
8196000,1,2,1.41541,0
8197000,0,1,2.09046,0
8198000,0,1,1.5229,0
8199000,0,2,1.85666,0
8200000,0,1,1.5645,0
8201000,2,1,1.47323,0
8202000,2,1,2.60262,0
8203000,0,1,2.80056,0
8204000,1,1,1.53945,0
8205000,1,1,0.518121,0
8206000,2,2,1.62627,0
8207000,2,2,0.183839,0
8208000,1,1,1.22611,0
8209000,0,1,0.53973,0
8210000,1,1,1.55133,0
8211000,0,1,0.963962,0
8212000,0,1,1.69382,0
8213000,0,1,1.23614,0
8214000,4,1,1.44154,0
8215000,1,1,3.03052,0
8216000,1,1,3.02686,0
8217000,0,1,1.49444,0
8218000,0,1,2.59694,0
8219000,0,1,1.6136,0
8220000,2,1,1.18819,0
8221000,0,1,1.18819,0
8222000,0,1,2.11675,0
8223000,1,1,1.45502,0
8224000,2,1,0.750732,0
8225000,0,2,1.52443,0
8226000,0,2,0.971481,0
8227000,0,3,1.77196,0
8228000,1,2,1.59153,0
8229000,1,2,1.59731,0
8230000,1,2,0.335138,0
8231000,2,2,1.30261,0
8232000,4,2,1.30261,0
8233000,3,2,1.30261,0
8234000,2,2,1.10138,0
8235000,2,2,0.4922,0
8236000,1,2,0.0949712,0
8237000,1,3,1.32027,0
8238000,0,1,-0.1234,0
8239000,1,1,0.932814,0
8240000,1,1,1.95102,0
8241000,2,1,2.5822,0
8242000,0,1,2.92938,0
8243000,0,1,1.53781,0
8244000,0,1,0.782644,0
8245000,0,1,2.07572,0
8246000,3,1,1.55811,0
8247000,1,1,1.55811,0
8248000,2,1,-0.332545,0
8249000,0,1,0.926042,0
8250000,0,1,-0.21584,0
8251000,0,1,0.692507,0
8252000,0,1,-1.00592,0
8253000,1,1,0.241394,0
8254000,0,2,0.292908,0
8255000,0,1,-2.31909,0
8256000,0,1,-1.15806,0
8257000,1,1,-1.08712,0
8258000,0,1,-0.928749,0
8259000,0,1,-0.928749,0
8260000,0,1,-0.907139,0
8261000,3,1,-0.451267,0
8262000,0,1,0.197265,0
8263000,0,1,0.197265,0
8264000,0,1,0.522549,0
8265000,1,1,0.593499,0
8266000,1,1,0.593499,0
8267000,1,1,-0.289093,0
8268000,2,1,-0.289093,0
8269000,1,1,-0.509238,0
8270000,0,1,-0.45217,0
8271000,0,1,0.346781,0
8272000,1,1,0.346781,0
8273000,1,1,-0.0254287,0
8274000,0,2,-0.0254287,0
8275000,4,2,-0.11197,0
8276000,3,4,0.0133171,0
8277000,1,2,-0.0655645,0
8278000,2,2,-0.717157,0
8279000,1,2,-0.629836,0
8280000,0,1,-0.349549,0
8281000,2,1,-0.349549,0
8282000,1,2,0.159121,0
8283000,0,1,0.159121,0
8284000,0,1,-0.536269,0
8285000,0,1,-0.798742,0
8286000,0,1,-0.798742,0
8287000,0,2,-0.61748,0
8288000,2,1,-0.0606795,0
8289000,0,1,-0.443643,0
8290000,4,1,-0.443643,0
8291000,1,2,-0.253597,0
8292000,0,1,-0.253597,0
8293000,0,1,-1.15759,0
8294000,0,2,-1.15759,0
8295000,0,1,-0.696948,0
8296000,0,1,-0.685222,0
8297000,0,1,-0.571852,0
8298000,1,1,-1.59039,0
8299000,1,3,-1.59039,0
8300000,2,1,-1.15741,0
8301000,0,1,-0.791836,0
8302000,0,1,-0.791836,0
8303000,0,1,-0.113688,0
8304000,0,1,-0.325673,0
8305000,0,1,-0.62822,0
8306000,0,1,0.760537,0
8307000,4,1,0.323108,0
8308000,1,2,0.00716566,0
8309000,0,1,0.00716566,0
8310000,0,1,0.578236,0
8311000,1,2,-0.103203,0
8312000,0,1,-0.103203,0
8313000,0,2,0.156154,0
8314000,0,1,-0.0143067,0
8315000,2,1,-0.687246,0
8316000,0,1,-0.687246,0
8317000,1,1,0.02909,0
8318000,0,1,-1.96205,0
8319000,0,1,-0.45234,0
8320000,0,1,-0.541253,0
8321000,0,1,-1.73656,0
8322000,0,2,-1.26021,0
8323000,1,1,-1.26021,0
8324000,0,2,-0.984374,0
8325000,2,1,-0.984374,0
8326000,1,1,-0.488672,0
8327000,0,1,-1.10192,0
8328000,1,1,-0.739424,0
8329000,0,1,-0.411022,0
8330000,1,1,-0.929327,0
8331000,0,1,-1.44672,0
8332000,0,1,-0.677631,0
8333000,0,2,-1.06306,0
8334000,0,1,-0.0610832,0
8335000,0,1,-0.873705,0
8336000,0,1,-0.873705,0
8337000,1,1,-0.817688,0
8338000,0,2,-0.000426023,0
8339000,1,2,-0.568151,0
8340000,1,1,0.458712,0
8341000,0,1,0.458712,0
8342000,0,1,1.10228,0
8343000,1,1,1.0052,0
8344000,0,1,1.04398,0
8345000,0,1,-0.372483,0
8346000,0,1,-0.372483,0
8347000,1,1,-0.253068,0
8348000,3,1,-0.228842,0
8349000,1,2,1.3869,0
8350000,1,1,-0.249802,0
8351000,0,1,-0.490475,0
8352000,1,1,0.726291,0
8353000,0,1,-0.920086,0
8354000,0,1,0.0266693,0
8355000,0,1,0.239535,0
8356000,1,1,0.240374,0
8357000,1,2,0.965149,0
8358000,2,1,0.755889,0
8359000,0,1,0.755889,0
8360000,1,2,0.755889,0
8361000,1,1,-0.00169478,0
8362000,1,1,0.423342,0
8363000,0,1,0.423342,0
8364000,0,1,0.315014,0
8365000,0,1,1.25681,0
8366000,0,1,0.429104,0
8367000,0,1,0.429104,0
8368000,1,1,0.222314,0
8369000,3,2,-0.778978,0
8370000,1,1,1.1734,0
8371000,1,1,0.46565,0
8372000,0,2,1.04954,0
8373000,0,1,0.496579,0
8374000,0,1,1.18497,0
8375000,1,1,0.434728,0
8376000,0,1,0.434728,0
8377000,1,1,0.369878,0
8378000,1,1,-0.19836,0
8379000,0,1,0.0645956,0
8380000,0,1,-0.112969,0
8381000,0,1,0.435302,0
8382000,0,1,1.5611,0
8383000,0,1,-0.270419,0
8384000,0,1,-0.270419,0
8385000,0,1,0.299423,0
8386000,0,1,-0.0847258,0
8387000,1,1,-0.0847258,0
8388000,0,1,-0.380577,0
8389000,0,1,-0.244834,0
8390000,1,1,1.04701,0
8391000,0,1,-0.0941032,0
8392000,2,1,-0.927917,0
8393000,1,1,0.292001,0
8394000,2,1,-1.01159,0
8395000,0,1,-0.297036,0
8396000,0,2,1.24033,0
8397000,1,1,0.176848,0
8398000,1,1,-0.130414,0
8399000,0,1,1.18663,0
8400000,0,1,-0.323773,0
8401000,1,1,0.964544,0
8402000,0,1,0.418691,0
8403000,0,1,-1.01801,0
8404000,0,3,-0.242999,0
8405000,0,2,-1.12408,0
8406000,0,2,-0.826237,0
8407000,0,1,0.518932,0
8408000,3,1,1.48917,0
8409000,0,1,0.463284,0
8410000,0,1,0.0334574,0
8411000,1,1,-0.158763,0
8412000,0,1,-0.321278,0
8413000,0,1,0.797909,0
8414000,0,1,1.11611,0
8415000,0,1,1.11611,0
8416000,0,2,0.371132,0
8417000,1,1,-0.984139,0
8418000,0,1,-1.14114,0
8419000,0,1,0.42819,0
8420000,0,1,-1.99342,0
8421000,2,1,-1.67221,0
8422000,1,1,-2.18699,0
8423000,2,1,-1.18425,0
8424000,1,2,-0.976357,0
8425000,0,1,-0.976357,0
8426000,1,1,-0.976357,0
8427000,0,1,-0.0760383,0
8428000,0,1,0.886678,0
8429000,0,1,0.534535,0
8430000,0,1,-0.250285,0
8431000,0,1,0.397753,0
8432000,0,1,0.397753,0
8433000,0,1,0.218817,0
8434000,1,1,0.0499414,0
8435000,0,1,-0.0990972,0
8436000,1,1,0.70435,0
8437000,1,1,1.17927,0
8438000,0,1,0.30517,0
8439000,3,1,0.0394935,0
8440000,1,1,-0.033218,0
8441000,1,1,1.35409,0
8442000,0,1,0.756931,0
8443000,0,2,0.756931,0
8444000,0,2,1.68536,0
8445000,0,1,2.23392,0
8446000,1,2,1.35234,0
8447000,0,1,1.35234,0
8448000,2,1,1.93036,0
8449000,0,1,1.93036,0
8450000,0,1,1.93036,0
8451000,0,1,1.93036,0
8452000,2,3,2.45483,0
8453000,0,1,2.45483,0
8454000,4,2,2.97459,0
8455000,1,1,1.73432,0
8456000,1,1,1.05499,0
8457000,0,1,0.926144,0
8458000,3,2,2.05871,0
8459000,1,3,0.857003,0
8460000,0,1,2.56421,0
8461000,1,1,1.7018,0
8462000,0,2,1.49649,0
8463000,1,1,1.49649,0
8464000,0,1,1.17922,0
8465000,0,1,2.61795,0
8466000,0,1,1.09248,0
8467000,0,1,2.50537,0
8468000,1,1,0.726315,0
8469000,0,1,0.365772,0
8470000,1,2,0.325495,0
8471000,1,1,0.779348,0
8472000,1,2,0.414873,0
8473000,0,1,1.55161,0
8474000,1,1,0.786824,0
8475000,1,1,0.130427,0
8476000,2,1,0.704005,0
8477000,1,1,1.21348,0
8478000,0,1,0.262774,0
8479000,0,1,0.327982,0
8480000,0,1,-0.0151933,0
8481000,1,1,0.343767,0
8482000,1,1,1.4437,0
8483000,0,2,0.010683,0
8484000,0,3,0.20349,0
8485000,0,2,0.783953,0
8486000,0,1,1.58042,0
8487000,0,1,-0.220778,0
8488000,0,1,1.27462,0
8489000,0,1,1.27462,0
8490000,0,1,1.27462,0
8491000,0,1,2.02803,0
8492000,1,1,3.06753,0
8493000,0,1,2.0823,0
8494000,0,1,1.85027,0
8495000,0,1,1.93516,0
8496000,0,2,2.90088,0
8497000,0,1,2.89295,0
8498000,0,1,1.90785,0
8499000,1,1,1.62633,0
8500000,0,2,1.62633,0
8501000,0,2,1.62633,0
8502000,0,2,0.816821,0
8503000,1,1,0.816821,0
8504000,0,1,1.41639,0
8505000,0,1,0.4955,0
8506000,0,1,0.904562,0
8507000,0,2,2.40315,0
8508000,0,1,2.40315,0
8509000,0,1,2.40315,0
8510000,0,1,2.13623,0
8511000,2,2,2.31309,0
8512000,0,2,0.842359,0
8513000,0,3,1.84754,0
8514000,1,2,4.14066,0
8515000,0,1,3.92883,0
8516000,0,1,1.94559,0
8517000,0,2,0.750764,0
8518000,1,1,1.15245,0
8519000,1,1,1.09524,0
8520000,1,1,1.09524,0
8521000,0,1,1.57564,0
8522000,0,1,0.425438,0
8523000,0,2,0.0653991,0
8524000,1,2,1.80568,0
8525000,0,1,1.53396,0
